measurement_id,case_id,sensor_position,asset_type,bearing_model,fault_origin,fixed_speed,sampling_rate,rpm,signal_length,unit,ftf_multiple,bpf_multiple,bpfo_multiple,bpfi_multiple,Bearing_health_state,mean,std,rms,peak,peak_to_peak,crest_factor,skewness,kurtosis,shape_factor,impulse_factor,p5,p25,p75,p95,iqr,fft_mean,fft_std,fft_peak,fft_peak_freq_norm,spectral_centroid,spectral_bandwidth,band_energy_low,band_energy_mid_low,band_energy_mid_high,band_energy_high
3848,2,DS,Pump,BRG_G,DS,0,5120,1100.28,16384,m/s^2,0.419199,2.97983,4.21303,5.828,0,0.00026413,1.73851,1.72765,7.45888,13.8874,4.20089,0.0502121,0.0376612,1.25719,5.33628,-2.887,-1.19352,1.14304,2.88628,2.2859,122.236,186.873,3494.64,0.194677,0.363016,0.14304,33733600.0,21272300.0,6663560.0,334932000.0
3849,8,DS,Roller,BRG_D,DS,0,640,1162.68,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,1,0.000132903,0.0466817,0.0394367,0.35341,0.959255,9.18236,-0.104724,4.55777,1.34967,12.3955,-0.10928,-0.0579354,0.0125277,0.0381213,0.0127323,6.9688,12.4086,155.478,0.24112,0.24582,0.131256,-1552350.0,6055460.0,34871500.0,11884500.0
3850,9,DS,Pump,BRG_H,FS,0,6400,1172.86,16384,m/s^2,0.405987,2.57593,5.67682,8.40286,0,-0.000281075,6.42435,6.43208,22.2997,44.4912,3.47632,-0.000584594,0.0501516,1.27295,4.4683,-10.7628,-4.08625,4.10734,10.8565,8.25182,342.469,750.437,15161.2,0.494452,0.40976,0.107621,20061900.0,33444700.0,225343000.0,5226020000.0
3851,8,FS,Roller,BRG_D,DS,0,640,993.82,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,0,0.000467757,0.102263,0.0485627,0.35229,0.395908,4.70334,0.0167847,0.172954,1.25676,5.87449,-0.0893809,-0.0575991,0.0314138,0.0737543,0.106425,1.72844,3.09594,112.136,0.208362,0.218224,0.120872,3179420.0,2226260.0,-14001400.0,-2622260.0
3852,7,DS,Agitator,BRG_E,DS,1,5120,1166.88,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,0.000127452,0.761133,0.77231,3.40176,6.85867,4.39757,0.0429436,-0.00622469,1.25173,5.50106,-1.30929,-0.561415,0.515618,1.31387,1.06144,56.9869,82.1402,1797.65,0.141104,0.207559,0.145731,24325400.0,40326700.0,-20600.8,12637100.0
3853,8,FS,Roller,BRG_D,DS,0,640,1148.49,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,0,0.000497435,0.0758159,0.0294984,0.50931,0.645125,4.07362,-0.0274168,-0.2055,1.23552,5.01027,-0.0402651,-0.0628791,0.0638449,0.0366783,0.111485,2.80158,5.0313,326.001,0.241272,0.222884,0.123075,-4627510.0,-401950.0,-10842100.0,-3298710.0
3854,1,DS,Pump,BRG_K,DS,0,12800,2475.16,16384,m/s^2,0.390781,2.00655,4.88776,7.10268,0,-0.000872116,11.2653,11.244,56.1176,97.564,5.00244,0.0137067,-0.0414838,1.25216,6.24642,-18.4285,-7.63857,7.63838,18.712,15.2395,908.622,1123.95,14263.5,0.328903,0.278142,0.127948,2260220000.0,1324380000.0,11641200000.0,1812120000.0
3855,7,DS,Agitator,BRG_E,DS,1,5120,1164.56,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,1.47093e-05,0.476247,0.502505,1.93457,3.98299,4.18314,-0.00459169,0.00246783,1.25112,5.21869,-0.747732,-0.347228,0.32976,0.774847,0.7011,28.7469,52.5793,1532.13,0.00186328,0.185135,0.141905,18591300.0,5549910.0,-423106.0,51966.8
3856,7,FS,Agitator,BRG_A,DS,1,5120,1158.87,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000415016,0.618407,0.649721,2.39067,5.23272,3.77144,-0.0358674,0.00900216,1.25232,4.75041,-1.08064,-0.45868,0.448038,1.1171,0.924793,55.3343,64.4668,1606.96,0.026168,0.287288,0.146488,16224200.0,14233700.0,73158000.0,46829400.0
3857,2,DS,Pump,BRG_G,DS,0,5120,1106.99,16384,m/s^2,0.419199,2.97983,4.21303,5.828,0,0.000173946,1.77765,1.75714,8.14794,15.94,4.65135,-0.00588825,0.106909,1.25835,5.84214,-2.88036,-1.18143,1.13138,2.81724,2.31907,125.599,184.391,2968.2,0.192929,0.358813,0.145738,37182100.0,16613500.0,19157900.0,340137000.0
3858,11,DS,Roller,BRG_E,FS,0,512,36.5767,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,0.000365221,0.0978066,0.0791003,0.304061,0.989572,3.97412,0.0369487,0.033691,1.24772,4.97456,-0.187944,-0.0639533,0.0853101,0.199233,0.174693,9.4557,11.0385,202.452,0.09443,0.227237,0.141733,6413080.0,79541.9,-48582800.0,-6919110.0
3859,7,DS,Agitator,BRG_E,DS,1,5120,1156.64,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,3,6.48305e-05,0.853225,0.87615,3.52352,6.70507,4.01529,-0.0231443,0.064003,1.25535,5.02378,-1.37093,-0.594501,0.582463,1.39593,1.09326,58.9688,93.7699,3012.99,0.0263463,0.197358,0.136316,56218900.0,16779900.0,53566000.0,5732520.0
3860,11,FS,Roller,BRG_E,FS,0,512,33.9417,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,0.00060854,0.109632,0.130015,0.426067,1.11976,4.45592,0.00627404,0.149709,1.25847,5.6026,-0.117032,-0.0857873,0.101009,0.157106,0.156674,5.4311,5.74959,291.339,0.145297,0.219998,0.142368,-8430540.0,-7903610.0,-26653800.0,-7470410.0
3861,7,DS,Agitator,BRG_E,DS,1,5120,1161.97,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,0.000412388,0.74368,0.744431,2.76707,4.82933,3.63461,-0.0107509,-0.015765,1.25086,4.54317,-1.16364,-0.475345,0.460488,1.20974,0.937178,45.912,80.6552,1786.58,0.139372,0.193834,0.139497,33100300.0,33005900.0,-5835650.0,-17817800.0
3862,7,DS,Agitator,BRG_E,DS,1,5120,1160.64,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,3,0.000119785,0.825469,0.83203,3.42708,5.90005,3.92726,-0.020261,0.0780261,1.25791,4.91453,-1.332,-0.55929,0.571869,1.33251,1.05264,56.8169,87.7965,2940.42,0.0265307,0.201283,0.13496,65200000.0,16006600.0,83889900.0,-14349300.0
3863,9,DS,Pump,BRG_H,FS,0,6400,1183.07,16384,m/s^2,0.405987,2.57593,5.67682,8.40286,0,-0.000258619,6.3318,6.26537,21.5023,42.6661,3.42085,-0.0102103,0.011827,1.25849,4.26873,-10.4393,-4.13358,4.14131,10.4742,8.35448,344.151,732.482,13534.4,0.499525,0.408958,0.10865,23612800.0,29516200.0,193197000.0,5087480000.0
3864,2,FS,Pump,BRG_F,DS,0,5120,1099.07,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000270426,2.04805,2.05056,6.62218,12.9284,3.16676,-0.0342153,-0.346845,1.22511,3.84694,-3.36631,-1.47764,1.50298,3.34709,2.98835,110.259,237.263,10755.9,0.190956,0.349717,0.135001,559763.0,264705000.0,-19583400.0,251000000.0
3865,2,FS,Pump,BRG_F,DS,0,5120,1097.61,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000132091,1.82942,1.80061,6.13331,12.2714,3.4288,0.00830914,-0.40405,1.22984,4.2058,-2.91641,-1.32002,1.30471,3.02359,2.61817,108.585,205.109,9048.04,0.193671,0.345524,0.131375,420615.0,201075000.0,65753400.0,188333000.0
3866,2,DS,Pump,BRG_G,DS,0,5120,1108.03,16384,m/s^2,0.419199,2.97983,4.21303,5.828,0,0.000601464,1.79181,1.79516,7.28407,14.1118,4.04116,-0.0127664,0.0810381,1.2547,5.04055,-2.9404,-1.19952,1.21373,2.87188,2.35262,122.121,195.616,3288.32,0.192973,0.366622,0.139474,36268500.0,14298300.0,42996900.0,348597000.0
3867,2,DS,Pump,BRG_G,DS,0,5120,1101.23,16384,m/s^2,0.419199,2.97983,4.21303,5.828,0,0.000232341,2.3534,2.29869,9.18308,17.4219,3.93699,-0.010387,-0.187162,1.24444,4.90733,-3.81927,-1.59678,1.57662,3.73913,3.15486,145.048,250.926,4115.18,0.192549,0.358188,0.146065,38378500.0,37456000.0,-24094400.0,635902000.0
3868,1,DS,Pump,BRG_K,DS,0,12800,2457.68,16384,m/s^2,0.390781,2.00655,4.88776,7.10268,0,-0.000470475,11.6137,11.5753,46.9057,93.7507,4.05165,-0.0212545,0.124877,1.25983,5.12619,-19.2601,-7.71696,7.72151,19.0928,15.4178,896.188,1183.03,22054.9,0.326381,0.282767,0.126623,1943540000.0,1326580000.0,12791600000.0,2040940000.0
3869,9,FS,Pump,BRG_B,FS,0,6400,1180.72,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,1,5.74491e-05,2.23395,2.2408,9.54324,18.9923,4.28723,-0.00275408,0.17553,1.26213,5.40038,-3.69364,-1.48556,1.47886,3.68382,2.96734,191.037,213.027,3800.7,0.186546,0.205233,0.135972,266579000.0,237520000.0,146358000.0,54538500.0
3870,3,FS,Engine,BRG_A,DS,1,5120,1158.6,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,0.000437393,0.584139,0.617006,2.39599,4.20254,3.94886,-0.0746077,-0.257156,1.23567,4.85791,-0.953528,-0.391746,0.437692,0.931028,0.843658,30.9829,67.8693,4365.3,0.0270073,0.22232,0.166099,38833700.0,-1699970.0,-14680900.0,26559800.0
3871,7,DS,Agitator,BRG_E,DS,1,5120,1161.58,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,3,0.000607553,0.862164,0.864899,3.61972,6.89691,4.27548,0.0279684,0.0328975,1.25836,5.376,-1.37156,-0.575871,0.555297,1.37293,1.09233,58.5638,89.0458,2635.13,0.0241716,0.203933,0.134285,47510400.0,19855300.0,12426200.0,-11547000.0
3872,3,FS,Engine,BRG_A,DS,1,5120,1160.56,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,0.000391967,3.76469,3.71615,11.5368,23.398,3.05649,0.1154,-0.623164,1.20541,3.70063,-5.79945,-2.82648,2.79225,6.33712,5.62207,178.121,445.896,15009.2,0.1642,0.273245,0.119894,29062000.0,1165520000.0,481552000.0,172649000.0
3873,2,FS,Pump,BRG_F,DS,0,5120,1119.13,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.00026096,2.62772,2.62131,7.52845,14.9824,2.8519,-0.0553084,-0.857207,1.18444,3.3319,-4.19481,-2.08096,2.0787,4.07679,4.22831,113.98,311.911,16040.5,0.194842,0.33534,0.134761,17321100.0,704482000.0,22536200.0,201107000.0
3874,2,FS,Pump,BRG_F,DS,0,5120,1104.16,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000563015,1.80962,1.75343,6.15415,12.0276,3.48773,0.0316635,-0.238175,1.23264,4.2755,-2.86068,-1.23774,1.27932,2.97744,2.5211,106.282,202.792,8619.06,0.191995,0.349439,0.131315,8900040.0,181101000.0,-8678870.0,210483000.0
3875,8,FS,Roller,BRG_D,DS,0,640,1106.9,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,0,0.00051046,0.0819418,0.024336,0.134101,0.416886,4.24926,0.0241963,0.0158158,1.25224,5.29892,-0.0999252,-0.0607184,0.0479536,0.172033,0.160827,3.47777,10.3342,486.837,0.120346,0.221236,0.122296,-1790210.0,-666907.0,12845700.0,-10940500.0
3876,11,FS,Roller,BRG_E,FS,0,512,36.7694,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,1.39548e-06,0.117418,0.174224,0.419026,1.02666,4.15254,-0.0280071,-0.0738521,1.25227,5.17249,-0.210476,-0.0764582,0.0685159,0.226254,0.142222,4.11538,1.59153,248.79,0.0783666,0.232796,0.142017,2084640.0,10017400.0,-4723080.0,3747830.0
3877,7,DS,Agitator,BRG_E,DS,1,5120,1163.38,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,0.000325511,0.654359,0.635726,2.83302,5.42494,4.25381,0.0224889,-0.0142913,1.24845,5.27367,-1.09001,-0.41371,0.432032,1.08531,0.864193,40.9708,70.7043,1807.3,0.0462408,0.192732,0.137623,24906200.0,31688000.0,-46671200.0,-20270400.0
3878,7,DS,Agitator,BRG_E,DS,1,5120,1161.38,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,0.00015549,0.511671,0.547233,2.03205,4.16987,4.02668,0.0038125,0.0361452,1.259,5.09326,-0.92479,-0.32909,0.315745,0.892306,0.755756,36.4658,57.5813,1977.12,0.0435759,0.182411,0.144458,18256800.0,10088100.0,-21163500.0,975209.0
3879,8,FS,Roller,BRG_D,DS,0,640,1217.93,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,0,1.0572e-05,0.0508107,0.0486065,0.247878,0.287326,4.00014,-0.07226,-0.182562,1.24587,5.01765,-0.0833683,-0.0301827,0.0404904,0.0829862,0.0400986,3.25713,6.30474,138.055,0.290514,0.210063,0.117931,6937100.0,-8207250.0,-5875650.0,-1545800.0
3880,2,FS,Pump,BRG_F,DS,0,5120,1134.01,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.00044536,3.20827,3.22577,9.4047,18.0234,2.91447,-0.0549949,-0.93759,1.1714,3.42563,-5.15211,-2.62559,2.63185,5.04543,5.23263,121.822,392.09,20115.8,0.199366,0.33713,0.133712,9300820.0,1077950000.0,14705800.0,270113000.0
3881,2,FS,Pump,BRG_F,DS,0,5120,1100.09,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000267696,1.85224,1.82599,5.48758,10.8883,2.95486,-0.0403361,-0.63282,1.20104,3.58475,-3.03166,-1.40596,1.40106,3.02973,2.90384,94.857,218.964,15334.1,0.194232,0.328585,0.141829,28769100.0,301220000.0,10491000.0,93234000.0
3882,8,FS,Roller,BRG_D,DS,0,640,1060.34,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,0,0.000438209,0.0651875,0.107063,0.292657,0.948631,4.08117,-0.0028228,-0.324779,1.24524,5.07783,-0.108933,-0.0363018,0.0325651,0.0346229,0.111598,1.25825,7.34884,364.502,0.22124,0.203968,0.120368,4006260.0,4094880.0,-54841500.0,6505920.0
3883,11,FS,Roller,BRG_E,FS,0,512,31.6672,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,0.00036539,0.0887375,0.108177,0.282284,0.755303,3.95648,-0.0253435,0.0875011,1.25647,4.983,-0.248102,-0.0774137,0.0440054,0.175824,0.115573,7.03356,6.3925,86.1716,0.0968892,0.222404,0.141525,10811900.0,-8925920.0,-34568600.0,21924600.0
3884,7,FS,Agitator,BRG_A,DS,1,5120,1160.48,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000448704,0.847294,0.801091,4.06903,7.30619,4.76271,0.0134191,0.0870793,1.25585,5.97162,-1.41037,-0.58489,0.558294,1.38352,1.11795,60.8273,80.6654,2679.35,0.0262283,0.264167,0.146459,25934700.0,-8724930.0,673080.0,-310099.0
3885,2,DS,Pump,BRG_G,DS,0,5120,1101.82,16384,m/s^2,0.419199,2.97983,4.21303,5.828,0,0.000593705,1.91313,1.883,8.69084,16.9769,4.52713,-0.0147398,0.0239341,1.24975,5.66538,-3.1977,-1.29029,1.30342,3.16635,2.57206,133.925,207.91,3376.49,0.19198,0.377936,0.119791,3718980.0,35468600.0,115443000.0,405574000.0
3886,2,FS,Pump,BRG_F,DS,0,5120,1098.27,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000259916,1.74493,1.71307,6.25558,12.0612,3.51847,-0.0344888,-0.522054,1.20834,4.2466,-2.82419,-1.29639,1.30576,2.7225,2.60528,96.7364,206.282,13969.7,0.192411,0.327647,0.141892,27473400.0,254621000.0,-12026900.0,116804000.0
3887,2,FS,Pump,BRG_F,DS,0,5120,1098.04,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000140107,1.8346,1.8177,6.51883,12.3231,3.45101,0.0110072,-0.336931,1.23579,4.26301,-3.0091,-1.31889,1.28866,3.05638,2.55249,103.692,206.857,12441.4,0.190377,0.352125,0.130125,13223800.0,191766000.0,67612600.0,232314000.0
3888,8,DS,Roller,BRG_D,DS,0,640,1032.94,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,0,0.000203005,0.0774419,0.0426017,0.301832,0.327332,3.88116,0.0362717,-0.0882795,1.24943,4.87881,-0.130793,-0.0331053,0.0472373,0.0557947,0.0999777,5.95105,7.36789,328.141,0.214585,0.207253,0.122624,-6040060.0,-2848270.0,-49313800.0,-2614450.0
3889,7,FS,Agitator,BRG_A,DS,1,5120,1160.62,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000568966,1.07532,1.01603,3.87842,7.28361,3.66677,-0.0166683,0.0673873,1.25798,4.60628,-1.68695,-0.700001,0.707966,1.71194,1.42775,80.1522,107.108,2974.05,0.162576,0.289396,0.145988,15145300.0,29796900.0,-13332500.0,64438100.0
3890,11,FS,Roller,BRG_E,FS,0,512,37.5686,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,7.88529e-05,0.100566,0.0539309,0.338657,0.694323,3.80828,0.00343908,-0.1711,1.24554,4.71135,-0.111281,-0.103899,0.0679519,0.169053,0.162069,6.55582,9.67373,253.152,0.145455,0.231444,0.144754,2706340.0,18645.4,-55466200.0,-4805500.0
3891,9,FS,Pump,BRG_B,FS,0,6400,1199.82,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,0,0.000324179,2.34599,2.24505,11.6825,21.6524,5.09609,-0.0374897,0.153697,1.25721,6.40636,-3.8116,-1.51734,1.53121,3.76808,2.98412,202.042,211.125,8411.55,0.0160835,0.236596,0.152381,387508000.0,69846000.0,114684000.0,122641000.0
3892,7,FS,Agitator,BRG_A,DS,1,2560,1162.09,8192,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000462154,0.817963,0.796933,3.24049,6.24288,4.0785,0.00375406,0.225291,1.26509,5.156,-1.25191,-0.51325,0.518971,1.27052,1.06688,26.0298,71.3832,2268.47,0.0538031,0.209677,0.134671,22475800.0,2606370.0,-53633400.0,-6393100.0
3893,3,DS,Engine,BRG_E,DS,1,5120,1162.93,16384,m/s^2,0.375214,1.98976,3.08749,4.91793,0,0.000197744,0.605154,0.627491,1.91981,3.65566,3.55479,-0.215275,-0.0963739,1.24689,4.40929,-1.03661,-0.383244,0.400008,0.906967,0.722668,23.8994,66.28,3076.61,0.0283813,0.2095,0.16911,41995200.0,1047650.0,29070700.0,4714510.0
3894,3,DS,Engine,BRG_E,DS,1,5120,1162.85,16384,m/s^2,0.375214,1.98976,3.08749,4.91793,0,0.000562224,0.534502,0.569871,2.14809,4.13299,3.9382,-0.126781,-0.0494987,1.25156,4.94768,-0.867825,-0.349673,0.402503,0.855932,0.782732,32.8787,60.5977,1901.93,0.0263619,0.242334,0.173499,31400800.0,-5987090.0,1114300.0,15215200.0
3895,9,FS,Pump,BRG_B,FS,0,6400,1174.93,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,1,0.000403235,2.1603,2.12038,10.0361,19.7447,4.68122,0.00924746,0.318292,1.26717,5.92227,-3.50983,-1.38482,1.38547,3.48243,2.77514,186.256,203.065,4797.52,0.188529,0.202459,0.134482,259583000.0,227304000.0,60665400.0,27853200.0
3896,1,DS,Pump,BRG_K,DS,0,12800,2797.46,16384,m/s^2,0.390781,2.00655,4.88776,7.10268,0,-0.000906774,12.9221,12.9128,55.8544,109.545,4.32832,-0.017584,0.0353577,1.25293,5.40836,-21.1793,-8.72895,8.70335,20.9769,17.4281,962.735,1343.03,25059.3,0.329224,0.27493,0.133835,3189550000.0,1755740000.0,14174800000.0,3243370000.0
3897,3,DS,Engine,BRG_E,DS,1,5120,1162.23,16384,m/s^2,0.375214,1.98976,3.08749,4.91793,3,0.000120395,1.33732,1.36599,5.65727,10.4752,4.26348,0.0930835,-0.0467062,1.25326,5.32455,-2.16302,-0.912602,0.9039,2.29622,1.74137,71.7027,152.245,4169.81,0.158866,0.212697,0.128351,37491400.0,149395000.0,82301600.0,16126200.0
3898,7,FS,Agitator,BRG_A,DS,1,5120,1166.24,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000491675,0.803326,0.823729,3.40499,6.43021,4.26558,0.00549813,-0.0546306,1.24743,5.31143,-1.29063,-0.545028,0.525845,1.34748,1.10513,57.1174,82.8296,2824.56,0.0239593,0.272006,0.142379,24940600.0,11794200.0,98908300.0,21279100.0
3899,9,FS,Pump,BRG_B,FS,0,6400,1215.49,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,0,0.000280674,2.20928,2.2737,10.6106,20.6581,4.67646,0.0119657,0.215286,1.25477,5.87615,-3.65895,-1.50923,1.51389,3.71204,3.04041,218.614,185.351,3558.89,0.0258243,0.238797,0.152621,299970000.0,67403300.0,213224000.0,155367000.0
3900,2,DS,Pump,BRG_G,DS,0,5120,1100.56,16384,m/s^2,0.419199,2.97983,4.21303,5.828,0,0.000184637,2.08889,2.02505,7.58828,14.5885,3.69671,-0.00190487,-0.142635,1.24386,4.57773,-3.37056,-1.43205,1.42979,3.36983,2.76503,138.638,222.744,3898.26,0.191609,0.376852,0.124716,18336600.0,20356200.0,92404000.0,469077000.0
3901,2,DS,Pump,BRG_G,DS,0,5120,1096.2,16384,m/s^2,0.419199,2.97983,4.21303,5.828,0,0.000347099,1.99926,1.99928,9.13643,16.0597,4.43201,-0.0209856,-0.0869979,1.24659,5.48385,-3.298,-1.41033,1.4201,3.28819,2.84948,134.289,217.978,5871.94,0.194245,0.382045,0.120176,12313100.0,41943800.0,58807500.0,439436000.0
3902,2,FS,Pump,BRG_F,DS,0,5120,1096.49,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000502014,1.68978,1.70711,6.74755,12.9721,3.74078,-0.0122278,-0.240091,1.24238,4.66031,-2.77294,-1.16963,1.16432,2.80502,2.38958,107.054,187.418,8222.36,0.190812,0.355419,0.129446,3277900.0,118203000.0,21558000.0,260768000.0
3903,11,FS,Roller,BRG_E,FS,0,512,32.4422,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,0.000227343,0.0407245,0.0898118,0.207707,0.599431,3.57264,0.0163173,0.0180073,1.25113,4.49252,-0.143683,-0.0820566,0.057069,0.113918,0.132389,4.95223,12.6218,120.719,0.093729,0.225945,0.144705,3579420.0,-4773740.0,-48145700.0,4688650.0
3904,9,FS,Pump,BRG_B,FS,0,6400,1180.54,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,1,0.000349282,1.76698,1.76865,8.19896,16.078,4.66732,-0.0335842,0.0239756,1.2592,5.86443,-2.91528,-1.16802,1.18485,2.8993,2.35062,163.33,155.286,2950.35,0.19065,0.206196,0.13673,196637000.0,134719000.0,70175700.0,10555700.0
3905,7,DS,Agitator,BRG_E,DS,1,5120,1156.7,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,3,0.000605224,1.50919,1.48398,5.84141,10.802,3.95404,0.00152991,-0.0583922,1.25153,4.91067,-2.34276,-0.975806,0.964993,2.42543,1.96056,85.324,167.166,2593.45,0.0458054,0.229402,0.124486,81445000.0,35676200.0,151785000.0,-168897.0
3906,8,FS,Roller,BRG_D,DS,0,640,1011.5,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,0,0.000468547,0.03471,0.0774855,0.239781,0.810758,4.11768,-0.0451695,-0.116591,1.25374,5.13336,-0.00274739,-0.0249865,0.0536114,0.128484,0.127223,7.92874,9.87438,83.5126,0.208196,0.196023,0.116097,4966070.0,-1111470.0,23906400.0,1388510.0
3907,2,DS,Pump,BRG_G,DS,0,5120,1105.41,16384,m/s^2,0.419199,2.97983,4.21303,5.828,0,0.000486488,1.92959,1.95389,7.52423,14.5958,3.76064,-0.0283446,-0.169934,1.24598,4.7001,-3.23883,-1.33128,1.40105,3.14954,2.70276,135.077,211.773,4710.25,0.193339,0.376727,0.123102,7562810.0,58869700.0,-14053900.0,413873000.0
3908,3,FS,Engine,BRG_A,DS,1,5120,1164.43,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,0.000419676,0.59861,0.645657,2.56212,3.79311,3.85292,-0.0795961,-0.226863,1.23807,4.75967,-1.00821,-0.422651,0.423216,1.00275,0.856313,29.7765,70.3758,4300.28,0.0279136,0.21397,0.166587,43978900.0,3231420.0,61913800.0,13376600.0
3909,9,FS,Pump,BRG_B,FS,0,6400,1217.07,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,0,0.000229563,2.52625,2.56414,10.4542,20.2639,4.13573,-0.000193026,0.0306987,1.25876,5.17777,-4.15669,-1.73947,1.6907,4.18543,3.39542,243.21,223.074,6040.91,0.0257495,0.240485,0.154263,423177000.0,87217000.0,139200000.0,192396000.0
3910,7,FS,Agitator,BRG_A,DS,1,2560,1163.01,8192,m/s^2,0.411794,2.59144,3.99262,5.84189,0,8.11189e-05,1.01742,0.98161,4.75082,8.62152,4.76758,0.100145,0.288955,1.27297,6.03192,-1.60866,-0.635218,0.647143,1.66859,1.28412,34.6808,80.6159,2825.98,0.0908969,0.177604,0.141122,27237000.0,1251380.0,-35562300.0,-14892000.0
3911,7,DS,Agitator,BRG_E,DS,1,5120,1163.25,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,3,1.03137e-05,2.03159,1.98961,7.53581,13.3092,3.74132,-0.0203222,-0.547011,1.21561,4.56509,-3.3341,-1.48083,1.45221,3.13037,2.90038,118.383,224.928,3074.14,0.0452093,0.253655,0.118367,85070500.0,51970900.0,351806000.0,7701800.0
3912,8,DS,Roller,BRG_D,DS,0,640,1145.4,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,0,0.000326298,0.0569444,0.0650031,0.109051,0.676346,3.66073,0.0499741,-0.163877,1.24628,4.52188,-0.0715589,-0.0412545,0.0368273,0.0966642,0.0764958,2.30056,4.68391,246.437,0.239798,0.217502,0.119578,-8692290.0,3121200.0,19936200.0,-16554400.0
3913,9,FS,Pump,BRG_B,FS,0,6400,1215.07,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,0,0.000385572,2.13026,2.13999,9.14481,17.7359,4.25137,-0.0117714,0.0609638,1.26086,5.34654,-3.53641,-1.43511,1.46317,3.58702,2.89931,204.463,183.88,5347.2,0.0242017,0.235227,0.152822,319137000.0,79763200.0,156882000.0,140009000.0
3914,11,FS,Roller,BRG_E,FS,0,512,33.7882,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,0.000372527,0.0884996,0.0890797,0.611778,0.581556,4.11639,0.0511542,0.000308314,1.25018,5.13323,-0.14357,-0.0693588,0.073185,0.177293,0.10536,3.49063,7.34683,177.627,0.145603,0.223368,0.144205,-5347550.0,-1050110.0,30098900.0,347343.0
3915,2,DS,Pump,BRG_G,DS,0,5120,1100.72,16384,m/s^2,0.419199,2.97983,4.21303,5.828,0,0.000146013,1.84489,1.85497,6.80221,13.5388,3.66149,-0.00546018,-0.203462,1.24375,4.51221,-3.10017,-1.30367,1.26597,3.03847,2.55693,130.406,203.107,4431.7,0.194075,0.377113,0.119365,6717430.0,30915100.0,-11010400.0,401263000.0
3916,9,FS,Pump,BRG_B,FS,0,6400,1202.46,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,0,0.000364195,2.30546,2.31562,10.0875,18.9182,4.40552,-0.00188367,0.0265971,1.25462,5.49554,-3.7119,-1.56863,1.53115,3.79601,3.12632,216.024,205.342,5105.76,0.0266975,0.229706,0.15389,376744000.0,79145000.0,59638200.0,127897000.0
