date,year,month,day,hour,day_of_week,is_weekend,season,city,station,latitude,longitude,temperature,humidity,wind_speed,visibility,aqi,id
2025-10-05,2025,10,5,23,Friday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,27.6,29,9.7,4.1,336,108734
2022-06-02,2022,6,2,18,Tuesday,0,monsoon,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,36.2,69,15.3,7.9,166,108735
2024-04-25,2024,4,25,12,Tuesday,0,summer,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,37.1,34,22.3,5.7,139,108736
2027-02-10,2027,2,10,23,Monday,0,winter,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,17.6,64,5.4,3.3,360,108737
2022-05-31,2022,5,31,23,Sunday,1,summer,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,38.9,24,12.1,5.4,171,108738
2027-11-06,2027,11,6,12,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,25.8,60,9.0,1.2,500,108739
2027-01-03,2027,1,3,6,Friday,0,winter,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,6.9,100,3.2,0.8,500,108740
2026-11-02,2026,11,2,18,Saturday,1,winter,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,21.3,47,3.9,1.5,500,108741
2026-12-28,2026,12,28,23,Saturday,1,winter,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,15.3,57,4.4,2.5,402,108742
2022-09-29,2022,9,29,23,Tuesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,31.3,72,8.9,9.7,68,108743
2027-10-08,2027,10,8,18,Wednesday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,26.5,25,6.0,3.0,342,108744
2023-07-14,2023,7,14,23,Wednesday,0,monsoon,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,32.3,85,12.7,10.6,38,108745
2023-11-05,2023,11,5,6,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,16.2,96,2.1,0.2,500,108746
2025-03-27,2025,3,27,12,Tuesday,0,summer,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,27.9,29,28.3,4.9,158,108747
2025-07-20,2025,7,20,23,Friday,0,monsoon,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,33.5,91,15.0,10.7,80,108748
2026-06-13,2026,6,13,18,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,36.0,66,10.8,6.4,124,108749
2026-08-30,2026,8,30,12,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,38.2,92,16.0,13.3,72,108750
2022-09-28,2022,9,28,6,Monday,0,monsoon,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,25.1,89,5.9,5.9,121,108751
2023-05-02,2023,5,2,18,Sunday,1,summer,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,40.0,28,11.7,3.6,243,108752
2027-07-14,2027,7,14,18,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,33.8,89,16.3,12.0,58,108753
2022-09-01,2022,9,1,23,Tuesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,32.5,80,11.2,4.3,126,108754
2024-01-20,2024,1,20,18,Thursday,0,winter,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,13.3,62,4.8,2.6,469,108755
2025-04-27,2025,4,27,12,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,38.7,22,25.1,4.5,109,108756
2026-10-05,2026,10,5,6,Saturday,1,post_monsoon,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,23.8,41,4.8,3.3,310,108757
2024-07-23,2024,7,23,18,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,33.1,85,12.7,13.9,105,108758
2022-07-12,2022,7,12,6,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,27.3,100,7.3,5.4,86,108759
2023-05-16,2023,5,16,12,Sunday,1,summer,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,41.5,36,29.5,4.3,126,108760
2027-07-14,2027,7,14,23,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,33.5,79,9.7,8.8,57,108761
2023-03-04,2023,3,4,6,Thursday,0,summer,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,18.7,55,6.9,4.9,321,108762
2025-07-15,2025,7,15,23,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,31.6,79,8.6,14.9,71,108763
2024-05-21,2024,5,21,6,Sunday,1,summer,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,32.1,51,12.6,4.3,179,108764
2022-08-10,2022,8,10,18,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,30.9,89,8.6,15.0,52,108765
2024-06-19,2024,6,19,12,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,43.0,65,17.8,7.5,119,108766
2025-07-05,2025,7,5,18,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,33.7,91,10.7,14.7,84,108767
2027-03-25,2027,3,25,18,Tuesday,0,summer,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,22.1,27,15.2,3.6,311,108768
2026-06-04,2026,6,4,12,Tuesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,41.7,82,21.5,7.1,104,108769
2026-05-26,2026,5,26,6,Sunday,1,summer,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,31.1,47,8.1,7.7,190,108770
2024-07-21,2024,7,21,23,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,32.2,92,9.0,13.3,78,108771
2026-05-09,2026,5,9,23,Thursday,0,summer,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,36.8,25,17.9,3.2,244,108772
2027-06-14,2027,6,14,6,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,30.7,93,9.9,8.6,78,108773
2027-05-21,2027,5,21,6,Wednesday,0,summer,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,31.0,46,8.6,6.6,217,108774
2025-09-09,2025,9,9,6,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,26.5,97,5.2,11.2,61,108775
2027-12-03,2027,12,3,6,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,9.5,99,3.8,0.9,500,108776
2024-04-16,2024,4,16,6,Sunday,1,summer,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,26.0,38,7.8,5.2,130,108777
2027-03-13,2027,3,13,6,Thursday,0,summer,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,19.1,46,8.4,3.4,259,108778
2023-12-15,2023,12,15,23,Wednesday,0,winter,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,14.3,63,5.4,0.8,500,108779
2024-02-13,2024,2,13,6,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,11.6,100,2.4,2.3,419,108780
2022-02-22,2022,2,22,6,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,10.5,100,2.4,1.3,476,108781
2026-07-14,2026,7,14,6,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,28.3,92,9.8,9.8,71,108782
2024-05-07,2024,5,7,18,Sunday,1,summer,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,36.0,27,12.3,4.3,152,108783
2025-04-29,2025,4,29,23,Sunday,1,summer,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,32.7,38,15.4,6.8,127,108784
2026-06-15,2026,6,15,18,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,39.0,69,14.2,7.6,75,108785
2024-07-29,2024,7,29,23,Saturday,1,monsoon,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,34.7,88,14.9,14.0,41,108786
2026-09-16,2026,9,16,23,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,31.1,85,9.6,12.0,49,108787
2027-05-08,2027,5,8,12,Thursday,0,summer,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,44.7,32,25.5,5.2,159,108788
2026-06-09,2026,6,9,6,Sunday,1,monsoon,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,33.3,91,6.0,12.7,67,108789
2023-08-04,2023,8,4,23,Wednesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,33.3,87,15.7,10.3,51,108790
2026-09-16,2026,9,16,12,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,35.6,74,11.2,7.8,58,108791
2026-05-02,2026,5,2,18,Thursday,0,summer,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,38.6,26,12.3,4.2,281,108792
2024-05-15,2024,5,15,6,Monday,0,summer,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,30.5,45,12.4,4.9,215,108793
2027-09-09,2027,9,9,18,Tuesday,0,monsoon,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,31.9,67,6.8,4.0,153,108794
2022-07-06,2022,7,6,12,Monday,0,monsoon,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,38.7,78,20.9,9.8,83,108795
2022-05-25,2022,5,25,23,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,37.4,23,14.0,4.9,283,108796
2022-12-09,2022,12,9,6,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,11.7,100,4.2,1.4,500,108797
2026-10-28,2026,10,28,23,Monday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,26.6,30,5.7,1.3,500,108798
2027-02-03,2027,2,3,12,Monday,0,winter,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,22.4,54,9.2,4.4,327,108799
2024-04-12,2024,4,12,6,Wednesday,0,summer,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,26.6,52,7.6,6.5,222,108800
2025-05-16,2025,5,16,23,Wednesday,0,summer,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,38.1,24,17.7,7.4,202,108801
2025-04-29,2025,4,29,6,Sunday,1,summer,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,24.3,52,11.0,6.8,155,108802
2024-05-18,2024,5,18,12,Thursday,0,summer,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,41.0,36,24.8,7.1,118,108803
2022-01-19,2022,1,19,6,Monday,0,winter,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,7.9,100,2.3,0.9,500,108804
2026-10-06,2026,10,6,6,Sunday,1,post_monsoon,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,21.1,45,6.1,3.9,321,108805
2024-10-10,2024,10,10,6,Tuesday,0,post_monsoon,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,22.1,38,5.2,3.0,329,108806
2022-02-21,2022,2,21,18,Saturday,1,winter,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,17.6,63,6.9,2.8,366,108807
2023-08-02,2023,8,2,12,Monday,0,monsoon,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,36.9,83,15.4,13.0,70,108808
2027-06-10,2027,6,10,18,Tuesday,0,monsoon,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,37.8,83,10.9,6.7,171,108809
2022-05-17,2022,5,17,12,Sunday,1,summer,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,40.8,35,22.5,8.0,208,108810
2024-07-24,2024,7,24,23,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,33.9,88,10.4,14.2,30,108811
2024-05-26,2024,5,26,12,Friday,0,summer,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,43.4,33,30.6,6.8,118,108812
2027-08-03,2027,8,3,6,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,25.0,96,5.8,8.6,34,108813
2024-03-19,2024,3,19,23,Sunday,1,summer,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,25.9,36,13.9,4.9,197,108814
2025-08-04,2025,8,4,12,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,36.2,86,16.4,10.3,48,108815
2022-03-09,2022,3,9,12,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,28.8,22,26.0,7.6,202,108816
2027-01-14,2027,1,14,12,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,20.6,47,8.3,1.1,500,108817
2027-02-10,2027,2,10,23,Monday,0,winter,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,15.7,60,5.5,2.3,389,108818
2023-07-22,2023,7,22,12,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,39.3,81,22.6,10.4,53,108819
2026-04-09,2026,4,9,23,Tuesday,0,summer,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,31.4,28,20.1,7.1,117,108820
2025-08-18,2025,8,18,12,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,37.6,86,18.8,13.1,78,108821
2027-08-03,2027,8,3,18,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,30.4,89,12.9,8.5,43,108822
2022-11-25,2022,11,25,12,Wednesday,0,winter,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,27.1,60,8.4,0.7,500,108823
2026-09-29,2026,9,29,12,Sunday,1,monsoon,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,37.4,67,11.0,10.3,97,108824
2023-12-16,2023,12,16,18,Thursday,0,winter,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,15.9,60,4.1,2.9,500,108825
2027-12-25,2027,12,25,6,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,8.6,96,3.0,2.4,500,108826
2025-07-17,2025,7,17,6,Tuesday,0,monsoon,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,28.0,100,8.1,14.6,47,108827
2026-01-03,2026,1,3,12,Thursday,0,winter,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,17.8,56,8.9,1.7,368,108828
2023-01-09,2023,1,9,18,Saturday,1,winter,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,16.0,64,4.5,2.6,500,108829
2027-08-22,2027,8,22,23,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,31.4,75,10.9,11.1,64,108830
2023-04-24,2023,4,24,12,Saturday,1,summer,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,38.4,29,16.9,4.6,96,108831
2024-06-23,2024,6,23,12,Friday,0,monsoon,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,40.9,77,21.4,8.2,75,108832
2023-09-17,2023,9,17,23,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,30.4,81,6.2,6.4,127,108833
2026-05-23,2026,5,23,23,Thursday,0,summer,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,37.9,27,18.2,5.2,180,108834
2025-03-23,2025,3,23,6,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,18.5,47,6.6,3.7,284,108835
2024-06-22,2024,6,22,12,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,43.8,75,21.0,7.0,114,108836
2026-07-21,2026,7,21,18,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,33.7,81,14.4,6.4,98,108837
2023-11-05,2023,11,5,23,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,23.5,64,3.6,1.4,500,108838
2027-05-29,2027,5,29,23,Thursday,0,summer,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,39.1,26,15.4,7.7,186,108839
2022-03-13,2022,3,13,6,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,17.6,53,11.3,4.6,287,108840
2023-02-07,2023,2,7,12,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,21.1,51,6.4,3.5,347,108841
2027-03-23,2027,3,23,23,Sunday,1,summer,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,25.2,24,13.3,7.0,220,108842
2027-10-20,2027,10,20,23,Monday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,27.3,22,8.0,1.0,500,108843
2027-10-06,2027,10,6,12,Monday,0,post_monsoon,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,32.3,38,8.7,2.4,326,108844
2023-07-22,2023,7,22,12,Thursday,0,monsoon,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,38.6,90,16.6,7.0,65,108845
2025-06-12,2025,6,12,12,Tuesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,40.8,70,17.4,5.6,102,108846
2024-07-18,2024,7,18,12,Tuesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,38.8,93,19.7,7.9,39,108847
2022-03-05,2022,3,5,23,Thursday,0,summer,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,23.0,36,14.2,4.6,283,108848
2022-01-24,2022,1,24,12,Saturday,1,winter,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,17.1,61,9.3,2.3,500,108849
2024-06-23,2024,6,23,18,Friday,0,monsoon,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,37.3,66,16.2,6.1,112,108850
2024-12-01,2024,12,1,23,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,14.3,46,4.1,1.2,500,108851
2027-05-31,2027,5,31,12,Saturday,1,summer,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,44.2,31,16.9,6.7,109,108852
2023-10-07,2023,10,7,12,Thursday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,34.0,28,11.3,3.0,313,108853
2026-05-30,2026,5,30,12,Thursday,0,summer,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,41.7,35,25.4,6.6,131,108854
2023-04-09,2023,4,9,6,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,25.8,44,10.0,4.0,235,108855
2027-04-30,2027,4,30,12,Wednesday,0,summer,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,35.1,36,23.4,4.3,103,108856
2026-06-19,2026,6,19,18,Wednesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,37.2,78,15.7,5.2,167,108857
2027-09-11,2027,9,11,12,Thursday,0,monsoon,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,37.8,73,14.4,6.6,110,108858
2026-11-02,2026,11,2,23,Saturday,1,winter,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,23.5,52,4.1,1.3,500,108859
2026-04-28,2026,4,28,18,Sunday,1,summer,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,32.7,38,11.1,6.5,193,108860
2025-03-29,2025,3,29,6,Thursday,0,summer,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,18.0,50,7.5,2.7,293,108861
2025-07-10,2025,7,10,23,Tuesday,0,monsoon,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,34.4,86,14.3,10.5,44,108862
2022-06-23,2022,6,23,12,Tuesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,44.1,68,15.5,14.3,76,108863
2023-10-20,2023,10,20,12,Wednesday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,32.5,22,15.9,2.0,500,108864
2022-03-06,2022,3,6,6,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,16.2,43,11.7,3.1,297,108865
2025-05-09,2025,5,9,23,Wednesday,0,summer,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,39.1,26,11.0,7.1,180,108866
2025-03-10,2025,3,10,6,Saturday,1,summer,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,17.5,47,10.7,7.5,231,108867
2025-02-23,2025,2,23,23,Friday,0,winter,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,17.3,57,5.0,2.4,473,108868
2026-08-10,2026,8,10,12,Saturday,1,monsoon,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,35.8,85,22.4,9.4,31,108869
2025-04-07,2025,4,7,12,Saturday,1,summer,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,36.3,30,20.1,5.9,121,108870
2026-07-14,2026,7,14,12,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,37.0,78,24.5,7.6,58,108871
2022-10-20,2022,10,20,12,Tuesday,0,post_monsoon,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,34.3,29,8.9,1.2,373,108872
2025-12-07,2025,12,7,23,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,17.1,63,3.9,1.4,500,108873
2025-06-08,2025,6,8,23,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,39.1,71,10.5,4.3,156,108874
2024-10-28,2024,10,28,23,Saturday,1,post_monsoon,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,27.4,21,8.5,1.0,500,108875
2027-10-17,2027,10,17,6,Friday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,21.2,41,6.7,0.9,500,108876
2026-09-13,2026,9,13,12,Friday,0,monsoon,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,36.7,76,10.1,5.5,101,108877
2024-09-01,2024,9,1,18,Friday,0,monsoon,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,30.5,67,10.0,4.3,112,108878
2026-03-17,2026,3,17,12,Sunday,1,summer,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,29.6,25,17.8,4.3,155,108879
2023-10-15,2023,10,15,23,Friday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,29.1,26,9.8,2.9,500,108880
2026-02-19,2026,2,19,18,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,17.5,51,6.3,3.9,357,108881
2025-09-27,2025,9,27,18,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,30.3,68,11.0,5.0,160,108882
2026-07-26,2026,7,26,6,Friday,0,monsoon,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,27.9,100,5.8,8.1,33,108883
2025-06-16,2025,6,16,23,Saturday,1,monsoon,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,39.4,66,10.1,11.7,81,108884
2022-11-10,2022,11,10,23,Tuesday,0,winter,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,20.6,63,6.3,0.6,500,108885
2025-11-16,2025,11,16,23,Friday,0,winter,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,22.8,53,5.5,1.0,500,108886
2025-04-17,2025,4,17,6,Tuesday,0,summer,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,27.2,49,11.8,4.1,237,108887
2023-07-29,2023,7,29,18,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,32.7,90,9.3,6.4,116,108888
2027-08-10,2027,8,10,23,Sunday,1,monsoon,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,31.4,89,15.8,10.3,50,108889
2023-04-18,2023,4,18,6,Sunday,1,summer,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,27.0,36,7.1,5.0,134,108890
2027-11-16,2027,11,16,6,Sunday,1,winter,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,15.7,96,2.7,0.2,500,108891
2026-08-08,2026,8,8,12,Thursday,0,monsoon,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,38.8,89,16.8,7.1,39,108892
2024-08-02,2024,8,2,18,Wednesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,32.6,95,12.4,7.2,113,108893
2024-11-21,2024,11,21,12,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,28.3,53,10.3,1.3,500,108894
2025-10-05,2025,10,5,6,Friday,0,post_monsoon,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,23.4,40,3.6,4.8,342,108895
2023-11-04,2023,11,4,18,Thursday,0,winter,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,20.8,55,3.8,1.4,500,108896
2027-08-15,2027,8,15,6,Friday,0,monsoon,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,27.5,100,7.0,13.5,42,108897
2027-12-24,2027,12,24,18,Wednesday,0,winter,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,14.2,50,4.7,1.2,500,108898
2025-02-18,2025,2,18,18,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,18.6,52,3.6,3.0,423,108899
2024-06-10,2024,6,10,6,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,31.0,86,7.4,13.9,88,108900
2026-12-27,2026,12,27,23,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,15.1,49,3.8,1.4,500,108901
2025-01-24,2025,1,24,6,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,7.1,98,3.7,1.4,500,108902
2023-05-01,2023,5,1,23,Saturday,1,summer,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,36.7,21,13.3,4.2,182,108903
2022-10-15,2022,10,15,6,Thursday,0,post_monsoon,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,21.6,40,6.5,1.1,371,108904
2027-10-29,2027,10,29,23,Wednesday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,26.5,34,9.9,1.3,500,108905
2026-01-06,2026,1,6,12,Sunday,1,winter,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,17.1,53,10.4,2.9,369,108906
2023-05-08,2023,5,8,6,Saturday,1,summer,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,32.6,51,11.7,7.2,212,108907
2022-07-01,2022,7,1,18,Wednesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,34.3,82,14.1,7.7,96,108908
2027-02-22,2027,2,22,23,Saturday,1,winter,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,16.8,58,6.6,3.3,328,108909
2025-11-02,2025,11,2,6,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,16.5,100,3.8,0.4,500,108910
2025-09-02,2025,9,2,18,Sunday,1,monsoon,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,33.1,79,10.7,12.6,56,108911
2025-06-30,2025,6,30,12,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,35.9,77,20.0,9.0,103,108912
